procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4430752  53464 2628148    0    0     0   228 1644 1246 28 10 62  0  0
 3  0      0 4429736  53464 2628160    0    0     0    32 1404  809 27 11 62  0  0
 3  0      0 4429756  53464 2628164    0    0     0     0 1607 1211 28 11 62  0  0
 3  0      0 4429744  53464 2628168    0    0     0    20 14394 26743 27 10 63  0  0
 3  0      0 4429512  53464 2628176    0    0     0     0 1429  905 28 11 62  0  0
 3  0      0 4429536  53472 2628168    0    0     0    48 1495  959 29  9 62  0  0
 3  0      0 4429284  53472 2628184    0    0     0    32 1464  984 29  9 62  0  0
 3  0      0 4429284  53472 2628184    0    0     0     0 2651 3296 28 10 62  0  0
 3  0      0 4428792  53472 2628208    0    0     0    16 11146 20434 28  9 62  0  0
 3  0      0 4428792  53472 2628216    0    0     0     0 3531 5155 27 11 62  0  0
 3  0      0 4429568  53480 2628220    0    0     0    32 1404  878 26 12 62  0  0
 3  0      0 4431332  53480 2628224    0    0     0     0 1454  916 29 10 62  0  0
 4  0      0 4431308  53480 2628224    0    0     0    28 10380 18759 27 10 63  0  0
 4  0      0 4431332  53480 2628240    0    0     0     0 15597 29203 27 10 63  0  0
 3  0      0 4431080  53480 2628248    0    0     0     0 1473  855 28 10 62  0  0
 3  0      0 4430828  53488 2628252    0    0     0    60 1562 1245 28  9 62  0  0
 3  0      0 4430828  53488 2628252    0    0     0     0 1435  792 28 10 62  0  0
 3  0      0 4431056  53488 2628264    0    0     0    32 1935 1868 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 4431852  53488 2628268    0    0     0     0 5607 9153 28 10 62  0  0
 3  0      0 4432860  53488 2628292    0    0     0     0 1548 1078 28 10 62  0  0
 3  0      0 4432104  53496 2628292    0    0     0    44 1488 1025 28 10 62  0  0
 3  0      0 4431600  53496 2628292    0    0     0    28 1464  925 28 10 62  0  0
 3  0      0 4431600  53512 2628428    0    0     0    88 12628 23197 27 10 63  0  0
 3  0      0 4431600  53528 2628456    0    0     0   136 16144 30124 27 10 63  0  0
 3  0      0 4431600  53528 2628472    0    0     0     0 11194 20408 27 10 62  0  0
 3  0      0 4431108  53528 2628480    0    0     0     0 1558 1063 28 11 62  0  0
 3  0      0 4431108  53528 2628488    0    0     0     0 1430  834 28 11 62  0  0
 3  0      0 4431108  53528 2628488    0    0     0   224 25363 48791 26 10 64  0  0
 3  0      0 4431108  53536 2628520    0    0     0    76 1474  947 28 10 62  0  0
 3  0      0 4430868  53536 2628528    0    0     0     0 5518 9052 28 10 62  0  0
 3  0      0 4430868  53536 2628536    0    0     0     0 3708 5442 29  9 62  0  0
 3  0      0 4431380  53536 2628540    0    0     0     0 1799 1663 27 10 62  0  0
 3  0      0 4431128  53536 2628544    0    0     0     0 1361  913 28 10 62  0  0
 3  0      0 4432892  53544 2628552    0    0     0    64 1382  755 27 11 61  0  0
 3  0      0 4432892  53544 2628552    0    0     0    28 37165 72442 26  9 65  0  0
 3  0      0 4432388  53544 2628588    0    0     0     0 7147 12307 29  9 62  0  0
 3  0      0 4432388  53544 2628592    0    0     0     0 1496 1017 28 10 62  0  0
 4  0      0 4432136  53544 2628596    0    0     0     0 1480  995 29  9 62  0  0
 3  0      0 4433900  53552 2628596    0    0     0    72 1542 1052 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4432652  53552 2628612    0    0     0    24 12173 22312 28 10 62  0  0
 3  0      0 4432148  53552 2628616    0    0     0     0 11232 20512 27 10 62  0  0
 3  0      0 4431896  53552 2628616    0    0     0     0 1502 1053 29 10 61  0  0
 3  0      0 4431896  53552 2628624    0    0     0     0 1337  753 28 11 62  0  0
 4  0      0 4430132  53560 2628632    0    0     0    36 9233 16500 28 10 62  0  0
 3  0      0 4430132  53560 2628644    0    0     0     0 7140 12368 27 11 62  0  0
 3  0      0 4429880  53560 2628660    0    0     0    36 9102 16148 27 10 62  0  0
 3  0      0 4429628  53560 2628664    0    0     0     0 1453 1009 27 11 62  0  0
 3  0      0 4429388  53560 2628664    0    0     0     0 1491  966 28 11 62  0  0
 3  0      0 4429388  53568 2628672    0    0     0    44 1569 1204 28 11 62  0  0
 3  0      0 4428632  53568 2628672    0    0     0     0 1426  877 28 10 61  0  0
 3  0      0 4427876  53568 2628676    0    0     0    28 1371  843 28 11 62  0  0
 3  0      0 4428636  53568 2628680    0    0     0     0 1422  930 28 10 62  0  0
 3  0      0 4427376  53568 2628680    0    0     0     0 1496 1034 28 10 62  0  0
 3  0      0 4427376  53576 2628696    0    0     0    44 3806 5647 28 11 62  0  0
 3  0      0 4428136  53576 2628696    0    0     0     0 1540 1011 28 10 62  0  0
 3  0      0 4428152  53576 2628700    0    0     0     0 1627 1332 28 10 62  0  0
 3  0      0 4428152  53576 2628700    0    0     0    32 1383  759 28  9 62  0  0
 3  0      0 4427912  53576 2628708    0    0     0     0 1571 1107 29 10 61  0  0
 3  0      0 4427912  53584 2628708    0    0     0    32 1522  979 27 11 62  0  0
 3  0      0 4427912  53584 2628720    0    0     0     0 11761 21457 27 11 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4427912  53584 2628732    0    0     0     0 17801 33650 27 10 63  0  0
 2  0      0 4428672  53584 2628764    0    0     0    28 23684 45332 27  9 63  0  0
 4  0      0 4428672  53584 2628772    0    0     0     0 13708 25490 28 10 63  0  0
 3  0      0 4427412  53592 2628772    0    0     0    44 1554  999 28 10 62  0  0
 3  0      0 4427160  53592 2628800    0    0     0     0 13719 25407 27 11 62  0  0
 3  0      0 4427160  53592 2628804    0    0     0     0 1572 1134 29 10 62  0  0
 3  0      0 4427160  53592 2628804    0    0     0     0 1468  909 28 10 62  0  0
 3  0      0 4427160  53592 2628820    0    0     0    32 3012 3976 27 11 62  0  0
 3  0      0 4427160  53600 2628820    0    0     0    32 1364  849 29  9 62  0  0
 3  0      0 4427160  53600 2628832    0    0     0     0 1369  732 28 10 62  0  0
 3  0      0 4427160  53600 2628836    0    0     0     0 1566 1154 28 10 62  0  0
 3  0      0 4426404  53600 2628840    0    0     0     0 1375  787 29  9 62  0  0
 3  0      0 4426152  53600 2628840    0    0     0    28 1574 1181 28 10 62  0  0
 3  0      0 4426152  53608 2628856    0    0     0    36 7016 12060 26 12 62  0  0
 3  0      0 4426152  53608 2628856    0    0     0     0 1462  894 28 10 62  0  0
 3  0      0 4426668  53608 2628860    0    0     0    44 1383  779 29 10 62  0  0
 3  0      0 4426184  53608 2628864    0    0     0     0 1601 1318 28 10 62  0  0
 3  0      0 4427704  53608 2628868    0    0     0    32 1381  774 27 11 62  0  0
 3  0      0 4427452  53616 2628868    0    0     0    40 1626 1165 27 12 61  0  0
 3  0      0 4426960  53616 2628880    0    0     0     0 7997 13958 27 10 62  0  0
 3  0      0 4426960  53616 2628884    0    0     0     0 1445  980 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4426960  53616 2628884    0    0     0     0 1462  864 27 12 61  0  0
 3  0      0 4426960  53616 2628892    0    0     0     0 1478 1020 29 10 61  0  0
 3  0      0 4426708  53624 2628892    0    0     0    68 1632 1199 27 12 61  0  0
 3  0      0 4426708  53624 2628900    0    0     0     0 1512 1054 28 10 62  0  0
 3  0      0 4426708  53624 2628916    0    0     0     0 20878 39809 27 10 63  0  0
 3  0      0 4426708  53624 2628928    0    0     0     0 19369 36814 27 10 63  0  0
 3  0      0 4426456  53624 2628948    0    0     0     0 7700 13369 28 10 62  0  0
 3  0      0 4426456  53632 2628948    0    0     0    72 12398 22895 27 10 63  0  0
 3  0      0 4426456  53632 2628968    0    0     0     0 4648 7334 29  9 62  0  0
 3  0      0 4426456  53632 2628976    0    0     0     0 1627 1208 28 10 62  0  0
 3  0      0 4425964  53632 2628980    0    0     0     0 1617 1142 29 10 62  0  0
 3  0      0 4425964  53632 2629012    0    0     0     0 4458 6984 28 10 62  0  0
 3  0      0 4426396  53640 2629024    0    0     0    20 6664 11350 28 10 62  0  0
 3  0      0 4426216  53640 2629028    0    0     0    36 1406  841 28 10 61  0  0
 3  0      0 4426972  53640 2629032    0    0     0     0 1360  761 27 11 61  0  0
 3  0      0 4426972  53640 2629036    0    0     0     0 11086 20198 28 10 62  0  0
 3  0      0 4426972  53640 2629036    0    0     0     0 14061 26149 27 11 63  0  0
 3  0      0 4426972  53648 2629040    0    0     0    52 44304 86788 25 10 65  0  0
 3  0      0 4426732  53648 2629044    0    0     0    24 3428 4793 27 11 61  0  0
 3  0      0 4426732  53648 2629048    0    0     0     0 5359 8749 27 11 62  0  0
 3  0      0 4427488  53648 2629052    0    0     0     0 1295  624 27 12 61  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4427488  53648 2629064    0    0     0     0 2654 3304 28 10 62  0  0
 3  0      0 4426228  53656 2629080    0    0     0    32 31109 60295 26 10 64  0  0
 4  0      0 4425996  53656 2629088    0    0     0     0 7834 13714 28 10 62  0  0
 2  0      0 4426224  53656 2629104    0    0     0     0 14503 27172 27 11 63  0  0
 3  0      0 4426008  53656 2629172    0    0     0     0 35241 68621 28  8 64  0  0
 3  0      0 4426764  53656 2629232    0    0     0     0 38635 75384 26 10 65  0  0
 3  0      0 4426764  53664 2629232    0    0     0    24 2962 3922 28 11 62  0  0
 3  0      0 4426512  53664 2629236    0    0     0     0 1444  843 28 11 61  0  0
 3  0      0 4428024  53664 2629240    0    0     0     0 2820 3695 28 10 62  0  0
 3  0      0 4427016  53664 2629244    0    0     0    56 10456 19036 27 11 63  0  0
 3  0      0 4427016  53664 2629284    0    0     0     0 17639 33366 27 11 62  0  0
 3  0      0 4427016  53672 2629300    0    0     0    24 10506 18999 27 11 62  0  0
 3  0      0 4427036  53672 2629300    0    0     0     0 1480  992 28 11 61  0  0
 3  0      0 4427036  53672 2629304    0    0     0     0 1571 1150 27 12 61  0  0
 3  0      0 4427036  53672 2629324    0    0     0     0 16081 30223 29  9 63  0  0
 3  0      0 4427036  53672 2629324    0    0     0     0 1421  809 28 11 61  0  0
 3  0      0 4427044  53680 2629332    0    0     0    16 5387 8805 27 11 62  0  0
 3  0      0 4427044  53680 2629340    0    0     0     0 5711 9358 27 11 62  0  0
 3  0      0 4427044  53680 2629360    0    0     0     0 4074 5986 27 12 61  0  0
 3  0      0 4426812  53680 2629368    0    0     0     0 21112 40302 25 11 63  0  0
 3  0      0 4426812  53680 2629384    0    0     0     0 13083 24203 27 11 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4426812  53688 2629384    0    0     0    36 1504 1006 28 11 62  0  0
 2  0      0 4426572  53688 2629392    0    0     0     0 7535 13164 28  9 62  0  0
 3  0      0 4426332  53688 2629408    0    0     0     0 10420 18926 27 11 62  0  0
 3  0      0 4426308  53688 2629416    0    0     0     0 3856 5795 27 11 62  0  0
 3  0      0 4426340  53688 2629420    0    0     0     0 1391  849 28 10 62  0  0
 3  0      0 4428128  53696 2629424    0    0     0    16 1571  996 29 10 62  0  0
 3  0      0 4428128  53696 2629428    0    0     0     0 1384  707 26 13 61  0  0
 3  0      0 4428128  53696 2629432    0    0     0   112 1283  626 28 10 62  0  0
 3  0      0 4428128  53696 2629436    0    0     0     0 1528 1054 29 10 62  0  0
 3  0      0 4428128  53696 2629436    0    0     0     0 18596 35298 26 10 64  0  0
 3  0      0 4428128  53704 2629444    0    0     0    48 1506  970 29 10 61  0  0
 3  0      0 4427624  53704 2629452    0    0     0     0 2506 2968 28 11 61  0  0
 3  0      0 4426604  53704 2629468    0    0     0     0 6304 10554 27 11 62  0  0
 3  0      0 4426628  53704 2629472    0    0     0     0 1511 1067 29 10 61  0  0
 3  0      0 4426628  53704 2629472    0    0     0     0 2951 4041 28 10 62  0  0
 3  0      0 4426892  53712 2629492    0    0     0    16 3334 4699 28 10 62  0  0
 3  0      0 4426892  53712 2629496    0    0     0     0 9402 16786 27 10 62  0  0
 3  0      0 4426640  53712 2629500    0    0     0     0 5526 9122 27 11 62  0  0
 3  0      0 4426640  53712 2629504    0    0     0     0 1533 1078 28 10 62  0  0
 3  0      0 4426640  53712 2629508    0    0     0     0 1492 1077 28 10 62  0  0
 3  0      0 4426400  53720 2629500    0    0     0    32 1399  813 27 11 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4426148  53720 2629520    0    0     0     0 7427 12793 27 11 62  0  0
 3  0      0 4426376  53720 2629532    0    0     0     0 3187 4312 29 10 62  0  0
 3  0      0 4426924  53720 2629540    0    0     0     0 15689 29431 27  9 63  0  0
 3  0      0 4426924  53720 2629548    0    0     0    52 1881 1767 27 11 62  0  0
 3  0      0 4426924  53728 2629540    0    0     0    16 1458  875 28 11 62  0  0
 3  0      0 4427176  53728 2629560    0    0     0     0 5496 9118 28 10 62  0  0
 3  0      0 4426672  53728 2629572    0    0     0     0 7977 13963 28  9 62  0  0
 2  0      0 4426672  53728 2629576    0    0     0     0 8891 15829 28  9 63  0  0
 3  0      0 4426672  53728 2629596    0    0     0     0 14327 26637 26 11 63  0  0
 3  0      0 4426672  53736 2629600    0    0     0    24 1431  969 29  9 62  0  0
 3  0      0 4426684  53736 2629600    0    0     0     0 1501  923 28 11 62  0  0
 3  0      0 4426936  53736 2629600    0    0     0     0 1432  771 27 12 61  0  0
 3  0      0 4426936  53736 2629608    0    0     0     0 1571 1076 29 10 62  0  0
 3  0      0 4428448  53736 2629616    0    0     0     0 10762 19519 28  9 63  0  0
 3  0      0 4428448  53744 2629632    0    0     0    24 12315 22604 26 11 63  0  0
 3  0      0 4428448  53744 2629632    0    0     0     0 16349 30792 28  9 63  0  0
 3  0      0 4428448  53744 2629636    0    0     0     0 40226 78653 26  9 66  0  0
 3  0      0 4428448  53744 2629636    0    0     0   116 1626 1260 28 10 62  0  0
 3  0      0 4428448  53744 2629644    0    0     0     0 1388  749 28 11 62  0  0
 3  0      0 4426180  53752 2629644    0    0     0    36 1610 1154 28 10 62  0  0
 3  0      0 4425928  53752 2629648    0    0     0     0 1506  976 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 4425928  53752 2629652    0    0     0     0 1425  780 28 10 62  0  0
 3  0      0 4425928  53752 2629652    0    0     0     0 1491  991 27 11 62  0  0
 3  0      0 4425928  53752 2629664    0    0     0     0 5039 8131 27 10 63  0  0
 2  0      0 4427448  53760 2629668    0    0     0    28 8578 15158 28  9 62  0  0
 3  0      0 4427196  53760 2629696    0    0     0     0 9031 16050 27 10 62  0  0
 3  0      0 4427196  53760 2629700    0    0     0     0 1467  988 27 11 62  0  0
 3  0      0 4427196  53760 2629720    0    0     0     0 4526 7100 27 11 62  0  0
 3  0      0 4426956  53760 2629720    0    0     0     0 1365  809 28 10 62  0  0
 3  0      0 4427712  53768 2629720    0    0     0    16 2737 3531 28 10 62  0  0
 3  0      0 4427460  53768 2629768    0    0     0     0 16263 30580 27 11 63  0  0
 3  0      0 4427460  53768 2629780    0    0     0     0 7472 12999 28 10 62  0  0
 3  0      0 4427460  53768 2629792    0    0     0     0 11566 21122 29  9 62  0  0
 2  0      0 4427460  53768 2629808    0    0     0     0 10563 19194 27 10 63  0  0
 3  0      0 4427460  53776 2629812    0    0     0    36 3560 5226 28 10 62  0  0
 3  0      0 4427460  53776 2629816    0    0     0     0 1440  844 28 10 62  0  0
 3  0      0 4427720  53776 2629824    0    0     0     0 11889 21828 26 11 63  0  0
 3  0      0 4426964  53776 2629836    0    0     0     0 1454  856 28 10 62  0  0
 3  0      0 4426712  53776 2629848    0    0     0     0 6329 10646 28  9 62  0  0
 3  0      0 4426460  53784 2629840    0    0     0    64 1607 1083 27 12 62  0  0
 3  0      0 4426460  53784 2629868    0    0     0     0 23281 44661 26 10 64  0  0
 3  0      0 4428224  53784 2629872    0    0     0     0 68071 134356 23  9 68  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4427972  53784 2629876    0    0     0     0 1494  873 27 11 62  0  0
 3  0      0 4427972  53784 2629896    0    0     0     0 4051 6139 28 11 62  0  0
 4  1      0 4428736  53792 2629896    0    0     0    28 11551 21161 28  9 63  0  0
 3  0      0 4428232  53792 2629916    0    0     0     0 5885 9801 29  9 62  0  0
 3  0      0 4428232  53792 2629920    0    0     0     0 1478  924 28 10 62  0  0
 3  0      0 4427980  53792 2629924    0    0     0     0 18978 36027 28  9 63  0  0
 3  0      0 4427980  53792 2629928    0    0     0   116 1550 1126 28 10 62  0  0
 3  0      0 4427224  53800 2629920    0    0     0    40 1519  909 29  9 62  0  0
 3  0      0 4428568  53800 2629932    0    0     0     0 1476  976 28 10 62  0  0
 3  0      0 4427728  53800 2629940    0    0     0     0 3887 5876 29  9 62  0  0
 3  0      0 4426972  53800 2629948    0    0     0     0 1529 1014 28 10 62  0  0
 3  0      0 4426216  53800 2629948    0    0     0     0 1485  974 29  9 62  0  0
 3  0      0 4426980  53808 2629956    0    0     0    28 6832 11656 28 11 62  0  0
 3  0      0 4426728  53808 2629988    0    0     0     0 2581 3096 27 11 62  0  0
 3  0      0 4426728  53808 2630008    0    0     0     0 5699 9528 28  9 62  0  0
 3  0      0 4426488  53808 2630020    0    0     0     0 9524 17019 27 11 62  0  0
 3  0      0 4425732  53808 2630024    0    0     0     0 6410 10894 28 10 62  0  0
 3  0      0 4424980  53816 2630028    0    0     0    20 1783 1441 28 11 61  0  0
 3  0      0 4424476  53816 2630028    0    0     0     0 1415  832 28 11 62  0  0
 3  0      0 4424464  53816 2630032    0    0     0     0 1564 1232 28 10 62  0  0
 3  0      0 4424496  53816 2630036    0    0     0     0 4047 6078 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4424748  53816 2630048    0    0     0     0 1464  886 29 10 62  0  0
 2  0      0 4424748  53824 2630056    0    0     0    24 13137 24304 26 11 63  0  0
 3  0      0 4424496  53824 2630060    0    0     0     0 80671 159600 22  9 69  0  0
 4  0      0 4425252  53824 2630120    0    0     0     0 29818 57704 26 10 64  0  0
 4  0      0 4425252  53824 2630124    0    0     0     0 1540 1044 28 10 62  0  0
 3  0      0 4425756  53824 2630136    0    0     0     0 22619 43413 27  9 64  0  0
 3  0      0 4424508  53832 2630136    0    0     0    16 4642 7393 28  9 62  0  0
 3  0      0 4424760  53832 2630140    0    0     0     0 5978 10039 29  9 63  0  0
 3  0      0 4424508  53832 2630140    0    0     0     0 2537 3051 28 11 62  0  0
 3  0      0 4424268  53832 2630156    0    0     0     0 1577 1116 27 11 62  0  0
 3  0      0 4425788  53832 2630164    0    0     0     0 5437 8858 28 10 62  0  0
 3  0      0 4425764  53840 2630188    0    0     0    68 11101 20258 27 10 63  0  0
 2  0      0 4425788  53840 2630188    0    0     0     0 7269 12581 29  9 63  0  0
 3  0      0 4425548  53840 2630212    0    0     0     0 4742 7538 29  9 62  0  0
 3  0      0 4425296  53840 2630212    0    0     0     0 37227 72489 26  9 65  0  0
 3  0      0 4426060  53840 2630212    0    0     0     0 1583 1187 28 10 62  0  0
 3  0      0 4424056  53848 2630212    0    0     0   144 1594 1178 28 10 62  0  0
 2  0      0 4424056  53848 2630220    0    0     0     0 1881 1806 27 11 62  0  0
 3  0      0 4424056  53848 2630236    0    0     0     0 9740 17559 27 11 62  0  0
 3  0      0 4425072  53848 2630236    0    0     0     0 1379  871 28 10 62  0  0
 3  0      0 4425072  53848 2630244    0    0     0     0 1473 1010 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4424832  53856 2630244    0    0     0    24 1374  816 28 11 62  0  0
 3  0      0 4424580  53856 2630252    0    0     0     0 1526  992 28 11 62  0  0
 3  0      0 4425344  53856 2630252    0    0     0     0 8961 15865 28 10 62  0  0
 3  0      0 4425092  53856 2630272    0    0     0     0 6811 11785 28 10 63  0  0
 3  0      0 4425092  53856 2630276    0    0     0     0 1348  800 24  9 67  0  0
 2  0      0 4425092  53864 2630276    0    0     0    16 1109  714 19  7 74  0  0
 2  0      0 4425344  53864 2630280    0    0     0     0 1004  605 19  6 75  0  0
 2  0      0 4425848  53864 2630280    0    0     0     0 7902 14371 19  6 75  0  0
